freq,impedance
419.074930404476,307.54570964906
424.921459759076,306.439639407882
430.849554253975,305.352967696738
436.860351807365,304.285648786862
442.955006212575,303.236640132534
449.134687359547,302.206865873493
455.400581459398,301.197440423372
461.753891272119,300.208435269742
468.195836337451,299.241001258132
474.727653208974,298.296276216971
481.350595691475,297.373609384304
488.065935081612,296.47135669877
494.874960411954,295.589328650755
501.778978698403,294.726481393866
508.779315191092,293.882712736732
515.877313628763,293.059617065882
523.074336496706,292.257252244426
530.371765288293,291.47451731517
537.771000770159,290.711072204823
545.273463251083,289.967502885584
552.880592854624,289.243645124689
560.593849795557,288.542932283384
568.414714660164,287.86658373024
576.344688690441,287.209659472949
584.385294072262,286.565618521502
592.538074227573,285.93088269763
600.804594110655,285.300950807667
609.186440508521,284.665221338404
617.685222345506,284.012836199143
626.302570992108,283.339669410141
635.040140578131,282.645576023369
643.899608310204,281.933943706648
652.882674793727,281.21458485536
661.991064359305,280.494417015637
671.226525393741,279.77536297323
680.590830675647,279.066418519623
690.08577771573,278.379359335616
699.713189101834,277.719958208716
709.474912848794,277.09178726057
719.372822753162,276.49490289414
729.408818752896,275.92153957416
739.584827292054,275.368732380747
749.902801690585,274.837814370283
760.364722519277,274.326423505311
770.972597979927,273.829171283533
781.728464290831,273.345989475834
792.634386077638,272.877772126687
803.692456769664,272.421922141678
814.90479900173,271.977633991295
826.273565021616,271.544674973679
837.800937103182,271.118968498457
849.489127965274,270.703225646548
861.340381196454,270.302228423391
873.356971685671,269.912242406925
885.541206058929,269.529935283129
897.895423122055,269.157614332618
910.421994309641,268.793517244241
923.123324140246,268.43756182191
936.001850677953,268.092956959552
949.060046000367,267.758145517298
962.300416673135,267.430939567905
975.725504231088,267.112753606515
989.337885666106,266.804168887768
1003.14017392177,266.503867509422
1017.13501839493,266.211877332955
1031.32510544428,265.928064186595
1045.71315890597,265.65460802344
1060.30194061653,265.391761226701
1075.09425094292,265.13995147729
1090.09292932015,264.899130229275
1105.3008547963,264.666552840934
1120.72094658512,264.439221387725
1136.35616462644,264.216211192346
1152.20951015431,263.997979805027
1168.2840262731,263.784074865572
1184.58279854164,263.570770869418
1201.1089555655,263.352492639216
1217.86566959754,263.128403954265
1234.85615714684,262.900434734279
1252.08367959611,262.670273520201
1269.55154382771,262.439484018518
1287.26310285847,262.206496899453
1305.22175648323,261.97012263034
1323.43095192753,261.734922705432
1341.89418450926,261.504863136323
1360.61499830962,261.278713419392
1379.59698685341,261.055323419394
1398.84379379882,260.835902205913
1418.35911363685,260.622539280325
1438.14669240048,260.419378894381
1458.21032838373,260.227363687908
1478.55387287075,260.044808443464
1499.18123087509,259.871155511643
1520.09636188929,259.708144607427
1541.30328064491,259.555811785867
1562.80605788319,259.413306388738
1584.60882113639,259.278917986242
1606.71575552015,259.147455121209
1629.13110453681,259.013051150472
1651.85917088994,258.875138241717
1674.9043173103,258.736187713134
1698.27096739326,258.598000027663
1721.96360644792,258.46139982265
1745.98678235809,258.327421198886
1770.34510645528,258.195761566111
1795.04325440385,258.0663506885
1820.08596709849,257.944656062804
1845.47805157433,257.832754250678
1871.22438192959,257.729705785536
1897.32990026121,257.633562781144
1923.7996176135,257.541624825238
1950.63861494004,257.45302667783
1977.85204407897,257.36752543882
2005.4451287419,257.286309192976
2033.42316551664,257.2087596209
2061.79152488389,257.134119941878
2090.55565224809,257.060023005009
2119.72106898275,256.988027686811
2149.29337349023,256.920417461878
2179.27824227641,256.857850867229
2209.68143104033,256.799100580795
2240.50877577895,256.735992622087
2271.76619390746,256.657349822782
2303.45968539513,256.54950546307
2335.59533391699,256.402491098248
2368.17930802165,256.210120981273
2401.21786231537,255.974510255925
2434.71733866264,255.704773446859
2468.68416740352,255.413870010112
2503.12486858798,255.117785900722
2538.04605322745,254.835475901789
2573.45442456382,254.586541907908
2609.35677935611,254.387237150545
2645.76000918522,254.247722788314
2682.6711017767,254.167784303199
2720.09714234213,254.138224387351
2758.04531493914,254.148193903798
2796.52290385038,254.188430112105
2835.5372949818,254.248269614272
2875.09597728039,254.316324300974
2915.2065441717,254.385909542188
2955.87669501745,254.456542036079
2997.11423659342,254.530708239874
3038.92708458798,254.61074709928
3081.32326512157,254.696740717603
3124.31091628734,254.787696038434
3167.89828971324,254.885717327603
3212.09375214598,254.99514090778
3256.90578705708,255.117407058259
3302.34299627123,255.251599990224
3348.41410161753,255.396446327436
3395.12794660361,255.555786133671
3442.49349811317,255.730070127149
3490.51984812727,255.92076543867
3539.21621546949,256.133428380571
3588.59194757555,256.375229520335
3638.6565222876,256.652740050357
3689.41954967349,256.97774491598
3740.89077387147,257.359936489234
3793.08007496062,257.80063692676
3845.99747085734,258.302355190101
3899.65311923837,258.862707406181
3954.05731949053,259.459364820738
4009.22051468777,260.055117467224
4065.15329359574,260.603010093432
4121.86639270434,261.049385023729
4179.37069828861,261.342983135778
4237.67724849842,261.446713089104
4296.79723547725,261.339124919338
4356.74200751058,261.018401908596
4417.52307120424,260.507849766255
4479.15209369311,259.848909573105
4541.6409048807,259.092923207614
4605.00149970991,258.29653202547
4669.24604046554,257.519938418779
4734.38685910884,256.814931326509
4800.43645964471,256.216438747356
4867.40752052186,255.742122183327
4935.31289706649,255.394174768857
5004.16562394993,255.164542508207
5073.97891769066,255.041854492991
5144.7661791913,255.014708341981
5216.54099631091,255.070050780058
5289.31714647329,255.198807462605
5363.10859931157,255.395972085495
5437.92951934971,255.657828211549
5513.79426872148,255.981665033925
5590.71740992726,256.367068584647
5668.71370862942,256.817546840271
5747.7981364866,257.333841563108
5827.98587402759,257.913372262101
5909.29231356529,258.558547123193
5991.7330621513,259.272677801744
6075.32394457174,260.058867404108
6160.08100638491,260.925378819386
6246.02051700127,261.885286717295
6333.15897280638,262.953817649267
6421.5131003275,264.149177252035
6511.09985944425,265.48568116905
6601.93644664414,266.960973954013
6694.0402983235,268.552121798437
6787.42909413443,270.210889159446
6882.12076037852,271.862029263719
6978.1334734478,273.405256932672
7075.48566331383,274.72606821062
7174.19601706535,275.711275086894
7274.28348249532,276.265655780003
7375.76727173808,276.329336423759
7478.66686495712,275.88231633079
7583.00201408438,274.955605521052
7688.79274661173,273.635214057677
7796.05936943527,272.052116758611
7904.82247275338,270.358043826363
8015.10293401898,268.692751862803
8126.92192194712,267.147354324096
8240.30090057834,265.763867447463
8355.26163339877,264.560887068211
8471.82618751772,263.545825610227
8590.01693790355,262.70873536346
8709.85657167857,262.017518884317
8831.36809247397,261.427563537145
8954.57482484542,260.905355597966
9079.5004187503,260.449791266069
9206.16885408737,260.089304933668
9334.60444529985,259.849594183973
9464.83184604261,259.73572760025
9596.87605391454,259.735884613529
9730.76241525692,259.833726925631
9866.51663001878,260.013740695221
10004.16475669,260.25637539495
10143.7332173035,260.537377990351
10285.2488025067,260.829978502354
10428.7386767046,261.116190700369
10574.2303832735,261.39234956484
10721.7518498486,261.660920192009
10871.3313936843,261.917426099905
11022.9977270902,262.153369977167
11176.7799629422,262.364566963744
11332.7076202711,262.554196691451
11490.8106299287,262.733658227042
11651.1193403333,262.909168263334
11813.6645232949,263.07733213677
11978.4773799222,263.238707029678
12145.5895466116,263.402276827532
12315.0331011203,263.577033872317
12486.840568723,263.766829526484
12661.0449284559,263.977164229455
12837.6796194471,264.22001744451
13016.7785473348,264.507083986901
13198.3760907762,264.836701535503
13382.5071080463,265.194464212397
13569.2069437292,265.562114517238
13758.5114355025,265.925347617218
13950.4569210165,266.287992804637
14145.0802448696,266.657304475901
14342.4187656802,267.015860193351
14542.5103632581,267.350806276119
14745.3934458761,267.676005413595
14951.1069576417,268.011112822027
15159.6903859734,268.369628612711
15371.1837691798,268.76142111521
15585.6277041457,269.182897600648
15803.0633541241,269.624851745482
16023.5324566383,270.085360114637
16247.0773314933,270.559667898163
16473.740888899,271.036211330927
16703.5666377074,271.507367386923
16936.5986937638,271.978109445847
17172.8817883756,272.460540843097
17412.4612768979,272.959008218631
17655.3831474401,273.475391886641
17901.6940296936,274.017936366556
18151.4412038819,274.590894536521
18404.6726098368,275.185839100989
18661.4368562005,275.777937313644
18921.7832297559,276.310136302747
19185.7617048877,276.732709835069
19453.4229531751,277.08794667
19724.818353118,277.434808818482
20000,277.780404674945
